zone,at_risk_population,raw_cost_A_over_1000,cost_floor,final_cost,total_cost,renovation_budget,budget_fraction
zone_17202,1212.1105885847237,1.2121105885847236,1.0,1.2121105885847236,12.614786986537982,1.513774438384558,0.12000000000000001
zone_17204,5467.575970999482,5.467575970999482,1.0,5.467575970999482,12.614786986537982,1.513774438384558,0.12000000000000001
zone_17205,3935.100426953777,3.935100426953777,1.0,3.935100426953777,12.614786986537982,1.513774438384558,0.12000000000000001
zone_17461,915.3469886884744,0.9153469886884744,1.0,1.0,12.614786986537982,1.513774438384558,0.12000000000000001
zone_17463,578.3281027104136,0.5783281027104137,1.0,1.0,12.614786986537982,1.513774438384558,0.12000000000000001
