method_name,drone_service_share,avg_launches,avg_retrievals,avg_drone_distance,avg_truck_distance_saved_pct,avg_truck_waiting,avg_drone_waiting,feasibility_rate
nils,0.20139059304703477,1.3231083844580778,1.3231083844580778,61.41598759249508,32.836100371918945,0.0,0.0,0.6791666666666667
nils_no_local_search,0.22826291079812208,1.3259557344064385,1.3259557344064385,64.32900230168578,4.289176141372872,0.0,0.0,0.6902777777777778
nils_no_perturbation,0.19787516600265603,1.298804780876494,1.298804780876494,59.877998170421876,42.79231722730452,0.0,0.0,0.6972222222222222
no_unpairing,0.15101030927835052,2.3649484536082475,2.2865979381443298,46.63345794260936,29.978049873418794,8.041102486479435,80.49528300038615,0.6736111111111112
paired_baseline,0.16447222222222224,1.9520833333333334,2.2020833333333334,55.99486752093125,22.43533146368713,16.608367927133337,119.09003592595322,0.6666666666666666
truck_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6708333333333333
