method_name,truck_travel_cost,drone_travel_cost,waiting_sync_cost,priority_tardiness_cost,objective_reported,total_truck_waiting_time,total_drone_waiting_time,delayed_rendezvous_events,component_sum,truck_cost_share_pct,drone_cost_share_pct,waiting_cost_share_pct,priority_tardiness_share_pct,feasibility_rate
nils,145.78251643378903,18.42479627774852,0.0,8585.926767713781,8750.134080425318,0.0,0.0,0.0,8750.13408042532,1.6660603722623522,0.2105658737157653,0.0,98.12337375402187,0.6791666666666667
nils_no_perturbation,128.7910621448727,17.96339945112656,0.0,10585.369395792646,10732.123857388646,0.0,0.0,0.0,10732.123857388646,1.2000519548253734,0.1673797254842476,0.0,98.63256831969039,0.6972222222222222
paired_baseline,158.68619434259304,16.798460256279373,136.126662156322,10886.458014380009,11198.0693311352,16.608367927133337,119.09003592595322,2.4479166666666665,11198.069331135202,1.4170852997076975,0.15001211154830768,1.215626177432518,97.21727641131147,0.6666666666666666
no_unpairing,149.92408769559717,13.990037382782809,88.53638548686558,11113.844235638806,11366.29474620405,8.041102486479435,80.49528300038615,1.4721649484536083,11366.294746204052,1.3190234024651404,0.12308353509357124,0.7789379693539416,97.77895509308735,0.6736111111111112
nils_no_local_search,217.8521607975239,19.298700690505733,0.0,26125.88549494805,26363.036356436078,0.0,0.0,0.0,26363.036356436078,0.8263545892517766,0.0732036341701372,0.0,99.10044177657808,0.6902777777777778
truck_only,223.49450287034497,0.0,0.0,66358.68730205116,66582.1818049215,0.0,0.0,0.0,66582.1818049215,0.33566713617940513,0.0,0.0,99.66433286382059,0.6708333333333333
