rho,objective,selected_y_json,selected_z_json,selected_w_json,feasible_count,infeasible_count,tie_count,state_count,critical_state_count,regime_probabilities_json,grid_scope,best_objective,best_y_json,second_best_objective,second_best_y_json,absolute_margin,margin_percent,numerical_tie_count,within_0p01_percent,within_0p05_percent,within_0p10_percent,within_0p50_percent,operationally_feasible_count,operationally_unacceptable_count,road_adaptation_value,zw_given_y0_adaptation_value,complete_policy_adaptation_value,decomposition_error,road_adaptation_percent_of_frozen_nominal_plan,zw_adaptation_percent_of_frozen_nominal_plan,complete_adaptation_percent_of_frozen_nominal_plan,frozen_nominal_plan_value,theta_y0,selected_value,nominal_sum,worst_case_sum,nominal_sum_error,worst_case_sum_error,nominal_design_basis_mass,worst_case_design_basis_mass,actual_tv_movement,minimum_tv_for_value,radius,radius_used_percent,nominal_expected_loss,robust_loss,ambiguity_premium
0.0,1070.808480778403,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373724, 0.0, 0.0]","[0.0, 0.0, 0.0, 536.3479743223963, 0.0, 96.98202567760372]",996,0,1,128,18,"{""normal"": 0.7, ""north"": 0.15, ""central"": 0.1, ""widespread"": 0.05}","full {0,.25,.5,.75,1}^5 intersect road budget",1070.808480778403,"[0.25, 1.0, 1.0, 0.0, 0.0]",1072.6316510649256,"[0.0, 1.0, 1.0, 0.0, 0.25]",1.8231702865225543,0.17026109890325714,1,1,1,1,5,996,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1070.808480778403,1070.808480778403,1070.808480778403,1.0,1.0,0.0,0.0,0.7553367630226013,0.7553367630226013,0.0,0.0,0.0,0.0,1070.808480778403,1070.808480778403,0.0
0.025,1097.391425585094,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373724, 0.0, 0.0]","[0.0, 0.0, 0.0, 536.3479743223971, 0.0, 96.98202567760289]",996,0,1,128,18,"{""normal"": 0.7, ""north"": 0.15, ""central"": 0.1, ""widespread"": 0.05}","full {0,.25,.5,.75,1}^5 intersect road budget",1097.391425585094,"[0.25, 1.0, 1.0, 0.0, 0.0]",1099.4599060697183,"[0.0, 1.0, 1.0, 0.0, 0.25]",2.0684804846241605,0.18849067309973933,1,1,1,1,5,996,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1097.391425585094,1097.391425585094,1097.391425585094,1.0,1.0,0.0,0.0,0.7553367630226013,0.7303367630226015,0.0249999999999999,0.0250000000000004,0.025,100.00000000000182,1070.8084807784028,1097.391425585094,26.58294480669133
0.05,1121.899848445411,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373724, 0.0, 0.0]","[0.0, 0.0, 0.0, 536.3479743223978, 0.0, 96.98202567760224]",996,0,1,128,18,"{""normal"": 0.7, ""north"": 0.15, ""central"": 0.1, ""widespread"": 0.05}","full {0,.25,.5,.75,1}^5 intersect road budget",1121.899848445411,"[0.25, 1.0, 1.0, 0.0, 0.0]",1123.968328930035,"[0.0, 1.0, 1.0, 0.0, 0.25]",2.0684804846241605,0.18437300686779956,1,1,1,1,5,996,0,0.0,4.547473508864641e-13,4.547473508864641e-13,0.0,0.0,4.0533685026929646e-14,4.0533685026929646e-14,1121.8998484454114,1121.899848445411,1121.899848445411,1.0,1.0,0.0,0.0,0.7553367630226013,0.7053367630226015,0.0499999999999999,0.0500000000000009,0.05,100.00000000000196,1070.8084807784023,1121.899848445411,51.09136766700863
0.075,1143.34082961714,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373724, 0.0, 0.0]","[0.0, 0.0, 0.0, 536.3479743223972, 0.0, 96.98202567760283]",996,0,1,128,18,"{""normal"": 0.7, ""north"": 0.15, ""central"": 0.1, ""widespread"": 0.05}","full {0,.25,.5,.75,1}^5 intersect road budget",1143.3408296171401,"[0.25, 1.0, 1.0, 0.0, 0.0]",1145.3965056173017,"[0.0, 1.0, 1.0, 0.0, 0.25]",2.0556760001616112,0.1797955558754838,1,1,1,1,5,996,0,0.0,4.547473508864641e-13,4.547473508864641e-13,0.0,0.0,3.9773560001241364e-14,3.9773560001241364e-14,1143.3408296171406,1143.34082961714,1143.34082961714,1.0,1.0,0.0,0.0,0.7553367630226013,0.68405910508495,0.0749999999999999,0.0750000000000012,0.075,100.00000000000162,1070.8084807784026,1143.34082961714,72.53234883873756
0.1,1159.7102992138502,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373724, 0.0, 0.0]","[0.0, 0.0, 0.0, 536.3479743223975, 0.0, 96.9820256776026]",996,0,1,128,18,"{""normal"": 0.7, ""north"": 0.15, ""central"": 0.1, ""widespread"": 0.05}","full {0,.25,.5,.75,1}^5 intersect road budget",1159.7102992138502,"[0.25, 1.0, 1.0, 0.0, 0.0]",1161.706179519288,"[0.0, 1.0, 1.0, 0.0, 0.25]",1.9958803054378222,0.17210162803511508,1,1,1,1,5,996,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.7102992138502,1159.7102992138502,1159.7102992138502,1.0,1.0,0.0,0.0,0.7553367630226013,0.6619144243776356,0.1000000000000001,0.1000000000000021,0.1,100.00000000000216,1070.8084807784026,1159.7102992138502,88.9018184354477
0.125,1174.574248900284,"[0.0, 1.0, 1.0, 0.0, 0.25]","[0.0, 0.0, 0.38468508402373724, 0.0, 0.0]","[0.0, 0.0, 0.0, 348.0289218062954, 188.3190525161009, 96.98202567760376]",996,0,1,128,18,"{""normal"": 0.7, ""north"": 0.15, ""central"": 0.1, ""widespread"": 0.05}","full {0,.25,.5,.75,1}^5 intersect road budget",1174.5742489002841,"[0.0, 1.0, 1.0, 0.0, 0.25]",1174.9796105695798,"[0.25, 1.0, 1.0, 0.0, 0.0]",0.4053616692956439,0.034511370368894845,1,1,2,2,5,996,0,0.4053616692956439,0.6054609671466551,1.010822636442299,0.0,0.0344816958900094,0.0515029479198128,0.0859846438098223,1175.5850715367264,1174.9796105695798,1174.574248900284,1.0,0.9999999999999998,0.0,2.220446049250313e-16,0.7740405972210818,0.6819773828996382,0.125,0.1249999999999981,0.125,99.9999999999985,1090.6422008695415,1174.574248900284,83.93204803074241
0.15,1185.0467233797858,"[0.0, 1.0, 1.0, 0.0, 0.25]","[0.0, 0.0, 0.38468508402373724, 0.0, 0.0]","[0.0, 0.0, 0.0, 280.59320351909935, 255.75477080329875, 96.98202567760194]",996,0,1,128,18,"{""normal"": 0.7, ""north"": 0.15, ""central"": 0.1, ""widespread"": 0.05}","full {0,.25,.5,.75,1}^5 intersect road budget",1185.0467233797858,"[0.0, 1.0, 1.0, 0.0, 0.25]",1187.4182355918724,"[0.25, 1.0, 1.0, 0.0, 0.0]",2.3715122120866,0.20011972231128716,1,1,1,1,5,996,0,2.3715122120866,4.041608267730226,6.4131204798168255,0.0,0.1990425631471009,0.339214811859532,0.5382573750066331,1191.4598438596026,1187.4182355918724,1185.0467233797858,1.0,1.0,0.0,0.0,0.7740405972210818,0.6509525904519542,0.15,0.149999999999999,0.15,99.99999999999936,1097.1449483159709,1185.0467233797858,87.90177506381497
0.2,1204.519775281224,"[0.0, 1.0, 1.0, 0.0, 0.25]","[0.0, 0.0, 0.38468508402373724, 0.0, 0.0]","[0.0, 0.0, 0.0, 276.18572679423403, 260.1622475281618, 96.98202567760421]",996,0,1,128,18,"{""normal"": 0.7, ""north"": 0.15, ""central"": 0.1, ""widespread"": 0.05}","full {0,.25,.5,.75,1}^5 intersect road budget",1204.519775281224,"[0.0, 1.0, 1.0, 0.0, 0.25]",1207.525111031822,"[0.25, 1.0, 1.0, 0.0, 0.0]",3.0053357505980784,0.24950489085133754,1,1,1,1,5,996,0,3.0053357505980784,15.336674329120116,18.342010079718197,0.0,0.2457625045263,1.254162531916337,1.499925036442637,1222.861785360942,1207.525111031822,1204.519775281224,1.0,0.9999999999999998,0.0,2.220446049250313e-16,0.7740405972210818,0.634084167980254,0.1999999999999999,0.2000000000000021,0.2,100.00000000000108,1097.5699641846563,1204.519775281224,106.9498110965676
0.25,1222.787875223676,"[0.0, 1.0, 1.0, 0.0, 0.25]","[0.0, 0.0, 0.38468508402373724, 0.0, 0.0]","[0.0, 0.0, 0.0, 274.45833339350605, 261.88964092889086, 96.98202567760313]",996,0,1,128,18,"{""normal"": 0.7, ""north"": 0.15, ""central"": 0.1, ""widespread"": 0.05}","full {0,.25,.5,.75,1}^5 intersect road budget",1222.787875223676,"[0.0, 1.0, 1.0, 0.0, 0.25]",1225.8647972839435,"[0.25, 1.0, 1.0, 0.0, 0.0]",3.0769220602674068,0.2516317116494582,1,1,1,1,5,996,0,3.0769220602674068,13.710681941444363,16.78760400171177,0.0,0.2482238566214764,1.1060788286980463,1.3543026853195228,1239.575479225388,1225.8647972839435,1222.787875223676,1.0,1.0,0.0,0.0,0.7740405972210818,0.6340841679802541,0.2499999999999999,0.2500000000000018,0.25,100.00000000000072,1097.7366969643745,1222.787875223676,125.05117825930164
