battery_slack_ratio,n_runs,avg_objective,avg_improvement_pct,drone_share,battery_rejections,avg_cpu_s,feasible_runs_pct,avg_drone_distance
0.05,720,8482.953945442267,82.1027361779144,0.14961574074074074,383.45,9.071574940946366,0.6847222222222222,44.28575592369205
0.1,720,8750.134080425318,81.70513777898876,0.1413333333333333,428.58194444444445,8.964506630765067,0.6791666666666667,42.63433405410997
0.15,720,9185.06289527263,81.25325760909391,0.13573611111111109,480.4736111111111,8.638501607709461,0.675,40.744006822130046
0.2,720,9428.921489374585,80.66534354604083,0.1268287037037037,543.7152777777778,8.369905752605861,0.6722222222222223,38.028759671434244
