battery_slack_ratio,matched_instances,high_gain_mean_min,medium_gain_mean_min,low_gain_mean_min,total_gain_mean_min,makespan_gain_mean_min,share_high_improved,share_medium_improved,share_low_improved,high_share_total_gain_mean,priority_fairness_ratio_median,priority_system_ratio_median,feas_delta_mean_pp,cov_delta_mean_pp,gain_balance_profile
0.05,720,509.6472110026125,488.94453228606915,240.42803186294339,1239.019775151625,104.46564761250069,0.6430555555555556,0.5388888888888889,0.3902777777777778,0.5640722078638257,1.485226691096804,3.0161058490682455,1.3888888888888888,0.0,priority-tilted
0.1,720,504.1420155479488,485.9571043883196,238.26877523488312,1228.3678951711515,103.66018651022382,0.6416666666666667,0.5375,0.3888888888888889,0.5650830933181721,1.465656261454386,2.9391383569247966,0.8333333333333334,0.0,priority-tilted
0.15,720,499.18417555878216,485.36198371257757,238.26877523488312,1222.814934506243,103.25362184626934,0.6402777777777777,0.5375,0.3888888888888889,0.5616883284123555,1.4440344790266368,2.9707995905539235,0.4166666666666667,0.0,priority-tilted
0.2,720,495.9246830366404,483.7748883286529,238.26877523488312,1217.9683466001766,102.73221302684846,0.6388888888888888,0.5375,0.3888888888888889,0.5603473097121093,1.4652729606609047,3.0681682121161984,0.1388888888888889,0.0,priority-tilted
