method_name,truck_travel_cost,drone_travel_cost,waiting_sync_cost,priority_tardiness_cost,objective_reported,total_truck_waiting_time,total_drone_waiting_time,delayed_rendezvous_events,component_sum,truck_cost_share_pct,drone_cost_share_pct,waiting_cost_share_pct,priority_tardiness_share_pct,feasibility_rate
nils,188.74487542414235,22.922110209211215,0.0,6978.337681419871,7190.004667053225,0.0,0.0,0.0,7190.004667053225,2.6251008749553173,0.31880522017248825,0.0,97.05609390487218,1.0
nils_no_perturbation,184.12480367322266,22.269020529998727,0.0,7904.536375430731,8110.930199633951,0.0,0.0,0.0,8110.930199633953,2.2700824583785995,0.2745556919106976,0.0,97.4553618497107,1.0
paired_baseline,197.1837511250992,20.801168148540192,155.05842987823596,8218.266047910125,8591.309397062001,19.622011989787502,135.43641788844846,2.642857142857143,8591.309397062001,2.295153649018051,0.2421187177318237,1.8048288417044065,95.6578987915457,1.0
no_unpairing,189.5531771768529,17.083569605149524,101.78286447790093,8623.58831376099,8932.007925020895,11.39437102535773,90.3884934525432,1.7142857142857142,8932.007925020895,2.1221787840768123,0.19126236506456704,1.1395294913787577,96.54702935947985,1.0
nils_no_local_search,261.79352478946436,24.299324238284367,0.0,22986.884912375277,23272.977761403024,0.0,0.0,0.0,23272.977761403024,1.1248819445169358,0.10441003505182514,0.0,98.77070802043124,1.0
truck_only,309.86102488300946,0.0,0.0,51854.12082748123,52163.981852364246,0.0,0.0,0.0,52163.98185236424,0.5940133668476184,0.0,0.0,99.4059866331524,1.0
simple_drone,310.5465213893882,0.0,0.0,51891.49329602693,52202.03981741632,0.0,0.0,0.0,52202.03981741632,0.594893461013337,0.0,0.0,99.40510653898666,1.0
