instance_id,random_seed,method_name,scenario_id,scenario_class,n,eligible_share,eligible_share_target,number_of_drones,number_of_trucks,endurance_level,speed_ratio,spatial_pattern,launch_retrieval_time_class,priority_weight_profile,battery_slack_ratio,priority_weight_high,priority_weight_medium,priority_weight_low,depot_position,objective_total,truck_travel_cost,drone_travel_cost,waiting_sync_cost,penalty_cost,priority_tardiness_cost,high_priority_tardiness_minutes,medium_priority_tardiness_minutes,low_priority_tardiness_minutes,total_priority_tardiness_minutes,high_priority_tardiness_weighted_cost,medium_priority_tardiness_weighted_cost,low_priority_tardiness_weighted_cost,fixed_deployment_cost,makespan_minutes,truck_route_distance_km,drone_flight_distance_km,customers_served_by_truck,customers_served_by_drone,drone_service_share,number_of_drone_launches,number_of_drone_retrievals,average_customers_per_drone_sortie,average_customers_per_drone_route,total_truck_waiting_time,total_drone_waiting_time,average_synchronization_delay,maximum_synchronization_delay,delayed_rendezvous_events,average_battery_usage_ratio,maximum_battery_usage_ratio,sorties_near_endurance_limit,infeasible_battery_attempts_rejected,eligible_not_assigned_due_battery,cpu_time_seconds,iterations,improving_moves_accepted,candidate_reassignments_evaluated,final_solution_feasibility_flag,status,run_label,truck_only_objective,truck_only_distance,simple_drone_objective,improvement_vs_truck_only_pct,improvement_vs_simple_drone_pct,truck_distance_reduction_pct,is_feasible_run,reporting_policy,reporting_penalty_value,objective_for_reporting,reporting_included,truck_only_objective_reported,simple_drone_objective_reported,improvement_vs_truck_only_reported_pct,improvement_vs_simple_drone_reported_pct
S0002_R01,202027,no_unpairing,S0002,n15_p0.25_d1_uniform_Ehigh_V2.00_Hshort_PWbase_B0.10,15,0.26666666666666666,0.25,1,3,high,2.0,uniform,short,base,0.1,100.0,20.0,1.0,peripheral,3001.974198582017,149.0982659923864,13.78535443782339,94.52604844501852,2744.5645297067886,2744.5645297067886,27.445645297067884,0.0,0.0,27.445645297067884,2744.5645297067886,0.0,0.0,0.0,127.86408533756045,186.372832490483,45.9511814594113,13,2,0.13333333333333333,2,2,1.0,2.0,0.0,94.52604844501852,23.63151211125463,62.46981078260479,2,0.4491585382398469,0.4491585382398469,0,0,0,0.22604584693908691,6.0,2.0,123.0,True,feasible,baseline_no_unpairing,4142.137553790055,191.97416759014513,4142.137553790055,27.525965528710866,27.525965528710866,2.9177545968688254,True,feasible_only,0.0,3001.974198582017,True,4142.137553790055,4142.137553790055,27.525965528710866,27.525965528710866
S0002_R01,202027,nils,S0002,n15_p0.25_d1_uniform_Ehigh_V2.00_Hshort_PWbase_B0.10,15,0.26666666666666666,0.25,1,3,high,2.0,uniform,short,base,0.1,100.0,20.0,1.0,peripheral,2864.8830032093642,155.14784666067368,17.602463003375057,0.0,2692.1326935453153,2692.1326935453153,26.921326935453152,0.0,0.0,26.921326935453152,2692.1326935453153,0.0,0.0,0.0,127.33976697594572,193.93480832584208,58.67487667791685,11,4,0.26666666666666666,1,1,4.0,4.0,0.0,0.0,0.0,0.0,0,0.6181748697347673,0.6181748697347673,0,0,0,0.13706660270690918,12.0,3.0,10.0,True,feasible,nils_complete,4142.137553790055,191.97416759014513,4142.137553790055,30.835638218050075,30.835638218050075,-1.021304460026529,True,feasible_only,0.0,2864.8830032093642,True,4142.137553790055,4142.137553790055,30.835638218050075,30.835638218050075
S0002_R01,202027,nils_no_local_search,S0002,n15_p0.25_d1_uniform_Ehigh_V2.00_Hshort_PWbase_B0.10,15,0.26666666666666666,0.25,1,3,high,2.0,uniform,short,base,0.1,100.0,20.0,1.0,peripheral,171.42693351507765,153.8244705117026,17.602463003375057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.52603921997553,192.28058813962824,58.67487667791685,11,4,0.26666666666666666,1,1,4.0,4.0,0.0,0.0,0.0,0.0,0,0.6181748697347673,0.6181748697347673,0,0,0,0.12761473655700684,12.0,4.0,10.0,True,feasible,ablation_no_local_search,4142.137553790055,191.97416759014513,4142.137553790055,95.86138964993516,95.86138964993516,-0.15961551146678188,True,feasible_only,0.0,171.42693351507765,True,4142.137553790055,4142.137553790055,95.86138964993516,95.86138964993516
S0002_R01,202027,nils_no_perturbation,S0002,n15_p0.25_d1_uniform_Ehigh_V2.00_Hshort_PWbase_B0.10,15,0.26666666666666666,0.25,1,3,high,2.0,uniform,short,base,0.1,100.0,20.0,1.0,peripheral,2907.4481501369983,149.0982659923864,13.78535443782339,0.0,2744.5645297067886,2744.5645297067886,27.445645297067884,0.0,0.0,27.445645297067884,2744.5645297067886,0.0,0.0,0.0,127.86408533756045,186.372832490483,45.9511814594113,13,2,0.13333333333333333,1,1,2.0,2.0,0.0,0.0,0.0,0.0,0,0.4491585382398469,0.4491585382398469,0,0,0,0.09085345268249512,12.0,2.0,13.0,True,feasible,ablation_no_perturbation,4142.137553790055,191.97416759014513,4142.137553790055,29.808025146903105,29.808025146903105,2.9177545968688254,True,feasible_only,0.0,2907.4481501369983,True,4142.137553790055,4142.137553790055,29.808025146903105,29.808025146903105
S0003_R01,302027,truck_only,S0003,n15_p0.75_d1_uniform_Emedium_V2.00_Hmedium_PWmoderate_B0.10,15,0.7333333333333333,0.75,1,3,medium,2.0,uniform,medium,moderate,0.1,20.0,5.0,1.0,peripheral,4809.844973288056,167.30965002443338,0.0,0.0,4642.535323263623,4642.535323263623,227.38529328236496,18.965891523264702,0.0,246.35118480562966,4547.705865647299,94.82945761632351,0.0,0.0,206.8071792813876,209.13706253054175,0.0,15,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.008208274841308594,0.0,0.0,0.0,True,feasible,baseline_truck_only,4809.844973288056,209.13706253054175,4809.844973288056,,,0.0,True,feasible_only,0.0,4809.844973288056,True,4809.844973288056,4809.844973288056,,
S0003_R01,302027,simple_drone,S0003,n15_p0.75_d1_uniform_Emedium_V2.00_Hmedium_PWmoderate_B0.10,15,0.7333333333333333,0.75,1,3,medium,2.0,uniform,medium,moderate,0.1,20.0,5.0,1.0,peripheral,4809.844973288056,167.30965002443338,0.0,0.0,4642.535323263623,4642.535323263623,227.38529328236496,18.965891523264702,0.0,246.35118480562966,4547.705865647299,94.82945761632351,0.0,0.0,206.8071792813876,209.13706253054175,0.0,15,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.16876530647277832,0.0,0.0,0.0,True,feasible,simple_drone|fallback_truck_only,4809.844973288056,209.13706253054175,4809.844973288056,0.0,,0.0,True,feasible_only,0.0,4809.844973288056,True,4809.844973288056,4809.844973288056,0.0,
S0003_R01,302027,paired_baseline,S0003,n15_p0.75_d1_uniform_Emedium_V2.00_Hmedium_PWmoderate_B0.10,15,0.7333333333333333,0.75,1,3,medium,2.0,uniform,medium,moderate,0.1,20.0,5.0,1.0,peripheral,196.0510561581,136.76842231320614,17.481061357297012,41.80157248759685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.37118139479495,170.9605278915077,58.27020452432337,11,4,0.26666666666666666,2,1,2.0,4.0,41.80157248759685,0.0,13.933857495865617,41.80157248759685,1,0.789513134397661,0.789513134397661,0,46,46,0.4933764934539795,10.0,2.0,360.0,True,feasible,baseline_paired,4809.844973288056,209.13706253054175,4809.844973288056,95.92396309554904,95.92396309554904,18.254313308746447,True,feasible_only,0.0,196.0510561581,True,4809.844973288056,4809.844973288056,95.92396309554904,95.92396309554904
S0003_R01,302027,no_unpairing,S0003,n15_p0.75_d1_uniform_Emedium_V2.00_Hmedium_PWmoderate_B0.10,15,0.7333333333333333,0.75,1,3,medium,2.0,uniform,medium,moderate,0.1,20.0,5.0,1.0,peripheral,180.11806023085163,116.02573314820698,19.23607167833576,44.85625540430889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.7870667360686,145.03216643525872,64.12023892778586,10,5,0.3333333333333333,3,2,1.6666666666666667,5.0,44.85625540430889,0.0,8.971251080861778,44.85625540430889,1,0.8807278264965248,0.8807278264965248,0,47,47,0.3625979423522949,6.0,5.0,477.0,True,feasible,baseline_no_unpairing,4809.844973288056,209.13706253054175,4809.844973288056,96.25522108859735,96.25522108859735,30.652097394703222,True,feasible_only,0.0,180.11806023085163,True,4809.844973288056,4809.844973288056,96.25522108859735,96.25522108859735
S0003_R01,302027,nils,S0003,n15_p0.75_d1_uniform_Emedium_V2.00_Hmedium_PWmoderate_B0.10,15,0.7333333333333333,0.75,1,3,medium,2.0,uniform,medium,moderate,0.1,20.0,5.0,1.0,peripheral,141.30701259325957,122.07585106587342,19.231161527386156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.71210329875402,152.59481383234174,64.10387175795384,11,4,0.26666666666666666,1,1,4.0,4.0,0.0,0.0,0.0,0.0,0,0.8804940097846388,0.8804940097846388,0,58,58,0.19796180725097656,12.0,4.0,36.0,True,feasible,nils_complete,4809.844973288056,209.13706253054175,4809.844973288056,97.06212958259523,97.06212958259523,27.035977274445436,True,feasible_only,0.0,141.30701259325957,True,4809.844973288056,4809.844973288056,97.06212958259523,97.06212958259523
S0003_R01,302027,nils_no_local_search,S0003,n15_p0.75_d1_uniform_Emedium_V2.00_Hmedium_PWmoderate_B0.10,15,0.7333333333333333,0.75,1,3,medium,2.0,uniform,medium,moderate,0.1,20.0,5.0,1.0,peripheral,142.6862181840608,125.56226583729112,17.123952346769688,0.0,0.0,0.0,227.38529328236496,0.0,0.0,227.38529328236496,4547.705865647299,0.0,0.0,0.0,197.79014714318606,156.9528322966139,57.07984115589896,10,5,0.3333333333333333,1,1,5.0,5.0,0.0,0.0,0.0,0.0,0,0.7961523916059849,0.7961523916059849,0,43,43,0.19442009925842285,12.0,5.0,38.0,True,feasible,ablation_no_local_search,4809.844973288056,209.13706253054175,4809.844973288056,97.03345494550277,97.03345494550277,24.952167541469134,True,feasible_only,0.0,142.6862181840608,True,4809.844973288056,4809.844973288056,97.03345494550277,97.03345494550277
S0003_R01,302027,nils_no_perturbation,S0003,n15_p0.75_d1_uniform_Emedium_V2.00_Hmedium_PWmoderate_B0.10,15,0.7333333333333333,0.75,1,3,medium,2.0,uniform,medium,moderate,0.1,20.0,5.0,1.0,peripheral,135.25689467559314,116.02573314820698,19.231161527386156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.56433229800135,145.03216643525872,64.10387175795384,11,4,0.26666666666666666,1,1,4.0,4.0,0.0,0.0,0.0,0.0,0,0.8804940097846388,0.8804940097846388,0,58,58,0.10943198204040527,12.0,4.0,36.0,True,feasible,ablation_no_perturbation,4809.844973288056,209.13706253054175,4809.844973288056,97.1879157139834,97.1879157139834,30.652097394703222,True,feasible_only,0.0,135.25689467559314,True,4809.844973288056,4809.844973288056,97.1879157139834,97.1879157139834
S0004_R01,402027,truck_only,S0004,n15_p0.75_d1_uniform_Ehigh_V1.25_Hshort_PWmoderate_B0.10,15,0.7333333333333333,0.75,1,3,high,1.25,uniform,short,moderate,0.1,20.0,5.0,1.0,peripheral,3138.1045625326665,159.7135804786025,0.0,0.0,2978.390982054064,2978.390982054064,146.13702618537374,11.130091669317892,0.0,157.26711785469163,2922.740523707475,55.65045834658946,0.0,0.0,180.09380643251095,199.64197559825308,0.0,15,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.00989389419555664,0.0,0.0,0.0,True,feasible,baseline_truck_only,3138.1045625326665,199.64197559825308,3138.1045625326665,,,0.0,True,feasible_only,0.0,3138.1045625326665,True,3138.1045625326665,3138.1045625326665,,
S0004_R01,402027,simple_drone,S0004,n15_p0.75_d1_uniform_Ehigh_V1.25_Hshort_PWmoderate_B0.10,15,0.7333333333333333,0.75,1,3,high,1.25,uniform,short,moderate,0.1,20.0,5.0,1.0,peripheral,3138.1045625326665,159.7135804786025,0.0,0.0,2978.390982054064,2978.390982054064,146.13702618537374,11.130091669317892,0.0,157.26711785469163,2922.740523707475,55.65045834658946,0.0,0.0,181.3813741593223,199.64197559825308,0.0,15,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.1519145965576172,0.0,0.0,0.0,True,feasible,baseline_simple_drone,3138.1045625326665,199.64197559825308,3138.1045625326665,0.0,,0.0,True,feasible_only,0.0,3138.1045625326665,True,3138.1045625326665,3138.1045625326665,0.0,
S0004_R01,402027,paired_baseline,S0004,n15_p0.75_d1_uniform_Ehigh_V1.25_Hshort_PWmoderate_B0.10,15,0.7333333333333333,0.75,1,3,high,1.25,uniform,short,moderate,0.1,20.0,5.0,1.0,peripheral,266.02932554476865,170.09546932184284,15.623160488825123,80.31069573410068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.9522074108854,212.61933665230356,52.07720162941708,13,2,0.13333333333333333,1,2,2.0,2.0,49.61221528254018,30.6984804515605,26.770231911366892,49.61221528254018,2,0.8457458397000884,0.8457458397000884,0,3,3,0.22917652130126953,12.0,5.0,27.0,True,feasible,baseline_paired,3138.1045625326665,199.64197559825308,3138.1045625326665,91.52261117360395,91.52261117360395,-6.5003168873490305,True,feasible_only,0.0,266.02932554476865,True,3138.1045625326665,3138.1045625326665,91.52261117360395,91.52261117360395
S0004_R01,402027,no_unpairing,S0004,n15_p0.75_d1_uniform_Ehigh_V1.25_Hshort_PWmoderate_B0.10,15,0.7333333333333333,0.75,1,3,high,1.25,uniform,short,moderate,0.1,20.0,5.0,1.0,peripheral,613.0350633732543,114.71104139071106,15.374230015275156,71.58789431058702,411.3618976566811,411.3618976566811,20.568094882834053,0.0,0.0,20.568094882834053,411.3618976566811,0.0,0.0,0.0,138.47935898183968,143.38880173838885,51.24743338425052,9,6,0.4,4,4,1.5,6.0,71.58789431058702,0.0,8.948486788823377,57.64887466021035,2,0.8861955537408331,0.8861955537408331,0,26,26,0.3632090091705322,6.0,6.0,387.0,True,feasible,baseline_no_unpairing,3138.1045625326665,199.64197559825308,3138.1045625326665,80.4647980601866,80.4647980601866,28.177027246546874,True,feasible_only,0.0,613.0350633732543,True,3138.1045625326665,3138.1045625326665,80.4647980601866,80.4647980601866
