node_id,x,y,demand_kg,priority,lb,ub,service_time_min
1,11.520265566029149,10.645162075540664,0.83719135371269,medium,0.0,120.05425481230904,0.6317968154174116
2,11.747045318191418,7.867755764593997,0.7829663459964182,medium,0.0,119.88108809644936,0.5206449286646335
3,10.850750988676854,11.205729799166214,4.232757767603129,high,0.037139587229534296,60.15935243456612,1.4057224363849377
4,11.156555636543768,9.450409295254143,3.105321879568225,low,0.12552838517066991,240.20797110490284,0.932070595281497
5,11.45070636404397,10.840162355753005,4.020082537133838,low,0.0,240.12656084972144,0.8583707631654962
6,9.756246580718875,8.351693567941084,4.364593067017491,low,0.0,239.9649303592976,1.14271878503798
7,8.087397306637904,7.9361906872129975,2.8031190997508357,medium,0.0,120.04524728886891,0.9150553487471517
8,9.110542010473855,8.535826143062062,1.3460678849856742,low,0.0,240.2744700356998,1.4809667345381823
9,10.6279027029086,9.039831039568552,2.3957223773872465,medium,0.03141933887788462,119.89830051445219,0.6498380452596804
