method_name,n,number_of_drones,number_of_trucks,n_runs,avg_objective,avg_improvement_pct,avg_drone_share,avg_cpu_s,feasibility_rate,drone_to_truck_ratio
nils,15,1,3,230,212.97251431657878,75.5782517972892,0.24869565217391307,0.2963076125020566,1.0,0.3333333333333333
nils,50,1,3,160,16161.287823957391,86.57063344544873,0.1315,3.4315316155552864,1.0,0.3333333333333333
nils,50,2,3,50,7236.423904213136,95.06098956822656,0.24480000000000002,4.944120445251465,1.0,0.6666666666666666
nils,75,3,3,90,39808.06473868182,84.55208645355557,0.18755555555555553,10.708729526731704,1.0,1.0
nils,100,3,3,190,147412.43811595725,83.75591999890767,0.16221052631578947,35.00649718610864,1.0,1.0
