instance_id,scenario_id,n,feasible_nilsr,objective_nilsr,cpu_time_nilsr,feasible_other,objective_other,cpu_time_other,usable_nilsr,usable_other,pair_feasible,objective_diff_nilsr_minus_other,improvement_nilsr_vs_other_pct,winner
S0020_R02,S0020,15,True,78.4840171737,3.2132246494,True,79.1609105811,0.7696678638,True,True,True,-0.6768934074,0.8550854234,nils_r
S0020_R03,S0020,15,True,79.7041030032,1.8706734180,True,79.7041030032,0.8067655563,True,True,True,0.0000000000,0.0000000000,tie
S0020_R04,S0020,15,True,125.0793348825,1.8457863331,True,125.7336404622,0.9348442554,True,True,True,-0.6543055797,0.5203902291,nils_r
S0020_R05,S0020,15,True,142.8104473283,1.2896311283,True,146.5710826430,0.4389574528,True,True,True,-3.7606353147,2.5657416503,nils_r
S0020_R06,S0020,15,True,112.1085522988,0.9392347336,True,112.1085522988,0.8386321068,True,True,True,0.0000000000,0.0000000000,tie
S0020_R07,S0020,15,True,130.2136686018,1.8807404041,True,131.1134696693,0.8895716667,True,True,True,-0.8998010675,0.6862766044,nils_r
S0020_R08,S0020,15,True,118.6756892480,0.9202721119,True,118.6756892480,1.0875709057,True,True,True,0.0000000000,0.0000000000,tie
S0020_R09,S0020,15,True,83.2156049580,1.6884129047,True,85.0488209376,0.6911952496,True,True,True,-1.8332159796,2.1554866480,nils_r
S0020_R10,S0020,15,True,116.7832854180,2.0697135925,True,116.7834499554,0.4978282452,True,True,True,-0.0001645374,0.0001408910,nils_r
S0021_R01,S0021,15,True,313.8413470213,1.6320922375,True,306.3248908566,0.9393441677,True,True,True,7.5164561647,-2.4537529888,nils
S0021_R02,S0021,15,True,130.9071865379,1.1100730896,True,130.9071865379,0.8790705204,True,True,True,0.0000000000,0.0000000000,tie
S0021_R03,S0021,15,True,142.3498568107,1.4551901817,True,142.3498568107,0.5927367210,True,True,True,0.0000000000,0.0000000000,tie
S0021_R04,S0021,15,True,149.6770352511,0.8290693760,True,149.6770352511,0.8302850723,True,True,True,0.0000000000,0.0000000000,tie
S0021_R05,S0021,15,True,117.4653162372,1.6507973671,True,125.0988050322,0.5167176723,True,True,True,-7.6334887950,6.1019677950,nils_r
S0021_R06,S0021,15,True,113.7291200668,1.0140087605,True,113.7291200668,1.0009489059,True,True,True,0.0000000000,0.0000000000,tie
S0021_R07,S0021,15,True,115.3324209081,1.0240206718,True,115.3324209081,1.1759889126,True,True,True,0.0000000000,0.0000000000,tie
S0021_R08,S0021,15,True,767.8534512177,1.5924966335,True,172.8098817838,1.0145754814,True,True,True,595.0435694339,-344.3342263137,nils
S0021_R09,S0021,15,True,95.7753231659,1.2947390079,True,95.7753231659,0.7343509197,True,True,True,0.0000000000,0.0000000000,tie
S0021_R10,S0021,15,True,107.6111209844,1.0915606022,True,107.6111209844,0.8464391232,True,True,True,0.0000000000,0.0000000000,tie
S0022_R01,S0022,15,True,80.7899461375,2.3066980839,True,81.1363127478,1.0807168484,True,True,True,-0.3463666103,0.4268946894,nils_r
S0022_R02,S0022,15,True,85.1678234630,2.7096290588,True,86.0860733413,0.9359679222,True,True,True,-0.9182498783,1.0666648421,nils_r
S0022_R03,S0022,15,True,118.3994334345,1.1355459690,True,118.3994334345,0.6391797066,True,True,True,0.0000000000,0.0000000000,tie
S0022_R04,S0022,15,True,85.8258859508,2.8066701889,True,86.2051565892,1.2948868275,True,True,True,-0.3792706384,0.4399628206,nils_r
S0022_R05,S0022,15,True,137.0148375756,2.0860185623,True,138.4872012447,0.8382425308,True,True,True,-1.4723636691,1.0631767094,nils_r
S0022_R06,S0022,15,True,111.0938799565,1.1918702126,True,112.2876991878,1.0666558743,True,True,True,-1.1938192313,1.0631789946,nils_r
S0022_R07,S0022,15,True,82.3275578987,1.7803766727,True,82.3275578987,2.2636752129,True,True,True,0.0000000000,0.0000000000,tie
S0022_R08,S0022,15,True,119.9550523736,1.2204463482,True,119.9550523736,1.4124784470,True,True,True,0.0000000000,0.0000000000,tie
S0022_R09,S0022,15,True,119.7620444477,1.4287700653,True,119.7620444477,0.8915300369,True,True,True,0.0000000000,0.0000000000,tie
S0022_R10,S0022,15,True,82.3248191999,2.6238195896,True,84.5211874772,0.8390357494,True,True,True,-2.1963682773,2.5986008276,nils_r
S0023_R01,S0023,15,True,110.5713652084,1.6102182865,True,110.5713652084,1.2044982910,True,True,True,0.0000000000,0.0000000000,tie
S0023_R02,S0023,15,True,100.3542868971,2.4576892853,True,100.8900567280,0.9508781433,True,True,True,-0.5357698309,0.5310432448,nils_r
S0023_R03,S0023,15,True,81.0344740984,0.8075630665,True,100.5068206847,0.4819142818,True,True,True,-19.4723465863,19.3741543645,nils_r
S0023_R04,S0023,15,True,83.4583752602,2.4979655743,True,83.9778408875,1.2452759743,True,True,True,-0.5194656273,0.6185746404,nils_r
S0023_R05,S0023,15,True,5899.7808540721,1.7150373459,True,136.2150266796,2.0614228249,True,True,True,5763.5658273925,-4231.2261487489,nils
S0023_R06,S0023,15,True,104.7341562850,1.7234802246,True,104.7341562850,1.1283123493,True,True,True,0.0000000000,0.0000000000,tie
S0023_R07,S0023,15,True,115.5973862317,1.4155309200,True,115.5973862317,0.8606433868,True,True,True,0.0000000000,0.0000000000,tie
S0023_R08,S0023,15,True,132.4899654383,1.2800750732,True,132.4899654383,1.4130172729,True,True,True,0.0000000000,0.0000000000,tie
S0023_R09,S0023,15,True,57.5798145293,1.5955817699,True,57.5798145293,1.6233189106,True,True,True,0.0000000000,0.0000000000,tie
S0023_R10,S0023,15,True,112.5513940195,1.9512248039,True,118.6670301052,0.6033630371,True,True,True,-6.1156360857,5.1536101310,nils_r
S0024_R01,S0024,50,True,270.4182400301,14.1984038353,True,270.4182400301,10.8438582420,True,True,True,0.0000000000,0.0000000000,tie
S0024_R02,S0024,50,True,471.9647461068,6.7760028839,True,343.8066831853,12.3880994320,True,True,True,128.1580629215,-37.2761988610,nils
S0024_R03,S0024,50,True,419.4082107207,10.1267220974,True,270.1644887624,11.4965245724,True,True,True,149.2437219583,-55.2417982992,nils
S0024_R04,S0024,50,True,367.1585857984,6.2254977226,True,362.9558231576,15.9675941467,True,True,True,4.2027626408,-1.1579267703,nils
S0024_R05,S0024,50,True,296.6024035325,12.2000257969,True,296.6024035325,15.4311063290,True,True,True,0.0000000000,0.0000000000,tie
S0024_R06,S0024,50,True,110.0504276532,7.3329734802,True,110.0504276532,9.1759381294,True,True,True,0.0000000000,0.0000000000,tie
S0024_R07,S0024,50,True,264.0187739156,14.1167523861,True,264.0187739156,13.9778141975,True,True,True,0.0000000000,0.0000000000,tie
S0024_R08,S0024,50,True,260.1876845323,17.9599597454,True,260.1876845323,6.7920069695,True,True,True,0.0000000000,0.0000000000,tie
S0024_R09,S0024,50,True,291.9360173223,7.0556769371,True,291.9360173223,10.4617063999,True,True,True,0.0000000000,0.0000000000,tie
S0024_R10,S0024,50,True,376.2193679077,22.9340977669,True,376.2193679077,9.1826479435,True,True,True,0.0000000000,0.0000000000,tie
S0025_R01,S0025,50,True,332.2846636564,24.2387912273,True,332.2846636564,6.7376959324,True,True,True,0.0000000000,0.0000000000,tie
S0025_R02,S0025,50,True,245.7962407166,15.2823789120,True,245.7962407166,6.2816491127,True,True,True,0.0000000000,0.0000000000,tie
S0025_R03,S0025,50,True,448.0580844173,16.5256178379,True,448.0580844173,5.2378013134,True,True,True,0.0000000000,0.0000000000,tie
S0025_R04,S0025,50,True,293.8217684108,26.4918656349,True,293.8217684108,9.2382950783,True,True,True,0.0000000000,0.0000000000,tie
S0025_R05,S0025,50,True,269.6817735732,24.6367943287,True,269.6817735732,9.6932673454,True,True,True,0.0000000000,0.0000000000,tie
S0025_R06,S0025,50,True,260.9326692809,14.5105590820,True,260.9326692809,16.3684558868,True,True,True,0.0000000000,0.0000000000,tie
S0025_R07,S0025,50,True,525.4487352198,11.0010719299,True,525.4487352198,18.0391941071,True,True,True,0.0000000000,0.0000000000,tie
S0025_R08,S0025,50,True,238.6592294394,27.6259841919,True,238.6592294394,15.8880655766,True,True,True,0.0000000000,0.0000000000,tie
S0025_R09,S0025,50,True,241.9996619231,19.7206835747,True,241.9996619231,10.5542168617,True,True,True,0.0000000000,0.0000000000,tie
S0025_R10,S0025,50,True,325.3361673438,12.3971467018,True,325.3361673438,11.3080821037,True,True,True,0.0000000000,0.0000000000,tie
S0026_R01,S0026,50,True,6691.3039795398,4.0703153610,True,6691.3039795398,2.6506955624,True,True,True,0.0000000000,0.0000000000,tie
S0026_R02,S0026,50,True,17478.3798598805,1.8088073730,True,17557.9923978531,1.4767374992,True,True,True,-79.6125379726,0.4534262014,nils_r
S0026_R03,S0026,50,True,17746.1700806770,6.8653013706,True,26393.2749317827,0.9461114407,True,True,True,-8647.1048511057,32.7625308851,nils_r
S0026_R04,S0026,50,True,46256.1908519220,6.4361259937,True,46257.7034907306,1.4384059906,True,True,True,-1.5126388086,0.0032700257,nils_r
S0026_R05,S0026,50,True,17770.0357170914,4.3358337879,True,22999.7383268531,0.8865799904,True,True,True,-5229.7026097617,22.7380961272,nils_r
S0026_R06,S0026,50,True,21448.7349159526,6.0476500988,True,21450.1806693292,2.0170714855,True,True,True,-1.4457533766,0.0067400522,nils_r
S0026_R07,S0026,50,True,10617.1582613424,2.0308909416,True,10617.1582613424,1.7986962795,True,True,True,0.0000000000,0.0000000000,tie
S0026_R08,S0026,50,True,31506.4613970710,4.4038271904,True,31506.4613970710,2.4304172993,True,True,True,0.0000000000,0.0000000000,tie
S0026_R09,S0026,50,True,11025.0505619840,6.9631614685,True,11631.1459969732,2.1741101742,True,True,True,-606.0954349892,5.2109691955,nils_r
S0026_R10,S0026,50,True,105486.2603501731,7.5894427299,True,52654.1930791479,16.1773855686,True,True,True,52832.0672710252,-100.3378158158,nils
S0027_R01,S0027,50,True,8294.9487287689,6.9861357212,True,7832.5740675309,2.2806110382,True,True,True,462.3746612380,-5.9032274352,nils
S0027_R02,S0027,50,True,2773.5951231412,4.2327258587,True,2774.1144506544,1.4477686882,True,True,True,-0.5193275132,0.0187204790,nils_r
S0027_R03,S0027,50,True,2567.4785384523,6.9521994591,True,2634.9156590708,3.3681273460,True,True,True,-67.4371206185,2.5593654350,nils_r
S0027_R04,S0027,50,True,6291.6745339908,6.8555674553,True,6291.6745339908,2.5032699108,True,True,True,0.0000000000,0.0000000000,tie
S0027_R05,S0027,50,True,5568.7675562052,5.8640992641,True,6363.5654539388,1.7527310848,True,True,True,-794.7978977336,12.4898204236,nils_r
S0027_R06,S0027,50,True,1781.2827066760,3.6451015472,True,1712.7151617211,2.3921878338,True,True,True,68.5675449549,-4.0034412311,nils
S0027_R07,S0027,50,True,2896.8871535096,4.3795745373,True,2896.8871535096,1.4857800007,True,True,True,0.0000000000,0.0000000000,tie
S0027_R08,S0027,50,True,1285.6758283076,8.6666243076,True,1099.8397672740,2.6071460247,True,True,True,185.8360610336,-16.8966486358,nils
S0027_R09,S0027,50,True,6389.7718403199,6.7399172783,True,5178.0281361664,2.0620694160,True,True,True,1211.7437041535,-23.4016438746,nils
S0027_R10,S0027,50,True,5530.0568761235,4.9095869064,True,7687.2258376683,2.2367112637,True,True,True,-2157.1689615448,28.0617352358,nils_r
S0028_R01,S0028,50,True,38797.7300082917,15.6148664951,True,21216.0528345632,7.1702823639,True,True,True,17581.6771737285,-82.8696898091,nils
S0028_R02,S0028,50,True,13203.0102655108,11.5050261021,True,13203.0102655108,18.3517732620,True,True,True,0.0000000000,0.0000000000,tie
S0028_R03,S0028,50,True,43617.1159090656,22.5863623619,True,28321.4222535630,8.6420962811,True,True,True,15295.6936555026,-54.0075054090,nils
S0028_R04,S0028,50,True,18770.3396155823,20.9608030319,True,19445.1493173738,14.5209038258,True,True,True,-674.8097017915,3.4703240936,nils_r
S0028_R05,S0028,50,True,13538.1934142662,11.5962646008,True,13688.4224715721,20.2806432247,True,True,True,-150.2290573059,1.0974899235,nils_r
S0028_R06,S0028,50,True,17257.5481842332,22.1687600613,True,17257.5481842332,12.0869650841,True,True,True,0.0000000000,0.0000000000,tie
S0028_R07,S0028,50,True,48293.7430467599,17.5210304260,True,32400.4773062576,11.4618306160,True,True,True,15893.2657405023,-49.0525666961,nils
S0028_R08,S0028,50,True,4902.4991160021,9.5356335640,True,4902.4991160021,12.7423160076,True,True,True,0.0000000000,0.0000000000,tie
S0028_R09,S0028,50,True,10516.6195440773,15.6778120995,True,7315.9516448093,8.5918173790,True,True,True,3200.6678992680,-43.7491669527,nils
S0028_R10,S0028,50,True,42363.9601116741,15.7814111710,True,42363.9601116741,19.5958416462,True,True,True,0.0000000000,0.0000000000,tie
S0029_R01,S0029,50,True,22868.5259179311,19.1165728569,True,22868.5259179311,21.1531324387,True,True,True,0.0000000000,0.0000000000,tie
S0029_R02,S0029,50,True,24582.2279856406,20.1457207203,True,15981.4365045777,19.2754611969,True,True,True,8600.7914810629,-53.8173866824,nils
S0029_R03,S0029,50,True,53380.0559020563,29.0320641994,True,12474.2070160175,25.6988780499,True,True,True,40905.8488860388,-327.9234410132,nils
S0029_R04,S0029,50,True,26243.2272745816,21.0007047653,True,14261.0156930711,11.1843056679,True,True,True,11982.2115815105,-84.0207446608,nils
S0029_R05,S0029,50,True,38323.6865190059,16.0414285660,True,21889.1537022362,15.5537087917,True,True,True,16434.5328167697,-75.0807136737,nils
S0029_R06,S0029,50,True,20398.0663836475,34.2997961044,True,16577.6115605886,10.3615391254,True,True,True,3820.4548230589,-23.0458700826,nils
S0029_R07,S0029,50,True,55910.0269873038,11.5799329281,True,29236.8168482713,7.0607628822,True,True,True,26673.2101390325,-91.2315806384,nils
S0029_R08,S0029,50,True,75039.6551623367,14.8318116665,True,46204.9899159425,11.3119533062,True,True,True,28834.6652463942,-62.4059550686,nils
S0029_R09,S0029,50,True,18970.7368025055,19.7946891785,True,18970.7368025055,10.9872038364,True,True,True,0.0000000000,0.0000000000,tie
S0029_R10,S0029,50,True,70659.1434891194,20.6231038570,True,36942.9903184738,19.1735804081,True,True,True,33716.1531706456,-91.2653601671,nils
S0030_R01,S0030,50,True,1463.9144600041,6.8834626675,True,2736.3187155436,3.7585096359,True,True,True,-1272.4042555395,46.5005866572,nils_r
S0030_R02,S0030,50,True,5270.4098920002,6.1123113632,True,5281.5605672847,2.9698688984,True,True,True,-11.1506752845,0.2111246315,nils_r
S0030_R03,S0030,50,True,2330.5846580516,9.0567986965,True,1577.6970681520,2.4731454849,True,True,True,752.8875898996,-47.7206686314,nils
S0030_R04,S0030,50,True,3851.7968724865,10.9507448673,True,3908.2092935635,1.3749577999,True,True,True,-56.4124210770,1.4434339832,nils_r
S0030_R05,S0030,50,True,3311.0813485730,7.2332780361,True,3311.0813485730,4.4348433018,True,True,True,0.0000000000,0.0000000000,tie
S0030_R06,S0030,50,True,4846.2284934467,11.7205345631,True,4363.1606810154,1.6005620956,True,True,True,483.0678124313,-11.0715109469,nils
S0030_R07,S0030,50,True,4967.9428862613,6.1696355343,True,1190.7869273995,2.2149946690,True,True,True,3777.1559588618,-317.1983057549,nils
S0030_R08,S0030,50,True,5115.0790936844,4.8412501812,True,5115.0790936844,2.0817613602,True,True,True,0.0000000000,0.0000000000,tie
S0030_R09,S0030,50,True,1296.6407824352,7.9703676701,True,1992.5941400338,0.7104244232,True,True,True,-695.9533575986,34.9270001159,nils_r
S0030_R10,S0030,50,True,7101.3447578875,4.0540583134,True,7101.3447578875,2.0038626194,True,True,True,0.0000000000,0.0000000000,tie
S0031_R01,S0031,50,True,70862.3450184140,1.9419853687,True,71970.0514611346,2.9203279018,True,True,True,-1107.7064427206,1.5391213709,nils_r
S0031_R02,S0031,50,True,92281.3054794689,5.1514914036,True,92281.3054794689,3.5290827751,True,True,True,0.0000000000,0.0000000000,tie
S0031_R03,S0031,50,True,76921.4413373599,8.3592319489,True,105258.6689827253,1.5868589878,True,True,True,-28337.2276453654,26.9215143220,nils_r
S0031_R04,S0031,50,True,54707.1151180936,5.2910261154,True,54707.1151180936,2.3961262703,True,True,True,0.0000000000,0.0000000000,tie
S0031_R05,S0031,50,True,49288.2755260280,10.7670507431,True,49288.2755260280,1.5331401825,True,True,True,0.0000000000,0.0000000000,tie
S0031_R06,S0031,50,True,48075.0597158260,5.2182388306,True,46580.6544535331,2.3959653378,True,True,True,1494.4052622929,-3.2082101032,nils
S0031_R07,S0031,50,True,101149.4745146963,14.3708157539,True,72735.4655625534,11.6319251060,True,True,True,28414.0089521429,-39.0648615945,nils
S0031_R08,S0031,50,True,5937.8773705362,2.6459190845,True,5937.8773705362,3.9723806381,True,True,True,0.0000000000,0.0000000000,tie
S0031_R09,S0031,50,True,37844.5027013633,7.4412045479,True,2588.9593131239,3.4456543922,True,True,True,35255.5433882394,-1361.7650617189,nils
S0031_R10,S0031,50,True,837.9956199550,6.8044874668,True,837.9956199550,1.8589241505,True,True,True,0.0000000000,0.0000000000,tie
S0032_R01,S0032,50,True,186.4694444848,10.2920382023,True,247.2300063385,21.6294274330,True,True,True,-60.7605618537,24.5765320940,nils_r
S0032_R02,S0032,50,True,279.5712779305,12.5096323490,True,279.5712779305,17.9467527866,True,True,True,0.0000000000,0.0000000000,tie
S0032_R03,S0032,50,True,498.5025345021,18.7964496613,True,355.2732133322,6.9278709888,True,True,True,143.2293211699,-40.3152604235,nils
S0032_R04,S0032,50,True,172.3008023365,19.4998052120,True,172.3008023365,15.2243695259,True,True,True,0.0000000000,0.0000000000,tie
S0032_R05,S0032,50,True,334.3802948178,8.0482881069,True,194.6620560142,5.6835663319,True,True,True,139.7182388036,-71.7747678538,nils
S0032_R06,S0032,50,True,231.9563597123,15.9252426624,True,231.9563597123,10.5875399113,True,True,True,0.0000000000,0.0000000000,tie
S0032_R07,S0032,50,True,257.4005521313,18.1067872047,True,257.4005521313,13.7689347267,True,True,True,0.0000000000,0.0000000000,tie
S0032_R08,S0032,50,True,252.1356178689,18.5258131027,True,252.1356178689,8.5282952785,True,True,True,0.0000000000,0.0000000000,tie
S0032_R09,S0032,50,True,322.1433453643,13.8719549179,True,240.4166794836,10.5003263950,True,True,True,81.7266658807,-33.9937586927,nils
S0032_R10,S0032,50,True,252.6340531994,17.2950878143,True,169.9479572244,7.7387914658,True,True,True,82.6860959750,-48.6537745587,nils
S0033_R01,S0033,50,True,4300.6319532208,26.0897316933,True,3568.8849814481,7.7208013535,True,True,True,731.7469717727,-20.5035179216,nils
S0033_R02,S0033,50,True,48160.5822728073,13.5900871754,True,18718.7393006209,12.4349479675,True,True,True,29441.8429721864,-157.2853945950,nils
S0033_R03,S0033,50,True,19186.7402140425,21.9344558716,True,7809.6878291618,11.1733310223,True,True,True,11377.0523848807,-145.6787087238,nils
S0033_R04,S0033,50,True,13003.0569354866,14.2798080444,True,4145.1809754936,14.3606314659,True,True,True,8857.8759599930,-213.6909344215,nils
S0033_R05,S0033,50,True,2523.0723284609,28.2492911816,True,2212.4972619964,11.7955753803,True,True,True,310.5750664645,-14.0373085110,nils
S0033_R06,S0033,50,True,17449.9930357191,11.2159907818,True,8940.7454667506,13.0878872871,True,True,True,8509.2475689685,-95.1738040258,nils
S0033_R07,S0033,50,True,6402.6654694008,14.4521782398,True,2687.1344441706,5.8566854000,True,True,True,3715.5310252302,-138.2711249633,nils
S0033_R08,S0033,50,True,19470.8911413699,22.7353053093,True,15417.5441967308,10.2152664661,True,True,True,4053.3469446391,-26.2904837043,nils
S0033_R09,S0033,50,True,36866.0149297927,13.7669057846,True,13508.7405883218,11.7418537140,True,True,True,23357.2743414709,-172.9048995260,nils
S0033_R10,S0033,50,True,12459.5051439469,14.6989750862,True,5128.6141528280,11.7708992958,True,True,True,7330.8909911189,-142.9409733832,nils
S0034_R01,S0034,50,True,28614.6394033321,2.3903441429,True,42038.8825209141,1.6149706841,True,True,True,-13424.2431175820,31.9329209355,nils_r
S0034_R02,S0034,50,True,100057.5905628993,3.0391316414,True,100057.7328675560,1.1879398823,True,True,True,-0.1423046567,0.0001422225,nils_r
S0034_R03,S0034,50,True,29977.1450075357,6.6642749310,True,29556.7888242138,2.0423851013,True,True,True,420.3561833219,-1.4221984189,nils
S0034_R04,S0034,50,True,64507.3009256811,9.6590433121,True,64507.3009256811,3.1001842022,True,True,True,0.0000000000,0.0000000000,tie
S0034_R05,S0034,50,True,32592.2616559415,2.2532949448,True,32592.2616559415,3.5227913857,True,True,True,0.0000000000,0.0000000000,tie
S0034_R06,S0034,50,True,75898.5702278498,4.4362728596,True,75898.5702278498,1.3997228146,True,True,True,0.0000000000,0.0000000000,tie
S0034_R07,S0034,50,True,33378.0776961763,1.7277534008,True,31080.5363131277,0.8129768372,True,True,True,2297.5413830486,-7.3922192330,nils
S0034_R08,S0034,50,True,42083.3373147368,5.7094335556,True,44488.2162394281,1.3785340786,True,True,True,-2404.8789246913,5.4056537393,nils_r
S0034_R09,S0034,50,True,25438.7616626324,4.0585784912,True,47399.1644241139,2.3578641415,True,True,True,-21960.4027614815,46.3307803593,nils_r
S0034_R10,S0034,50,True,30632.6815617337,5.5851378441,True,30632.6815617337,1.4288687706,True,True,True,0.0000000000,0.0000000000,tie
S0035_R01,S0035,50,True,422.4176691594,13.7088127136,True,422.4176691594,12.3567743301,True,True,True,0.0000000000,0.0000000000,tie
S0035_R02,S0035,50,True,205.4604994467,23.3205311298,True,205.4604994467,12.2659986019,True,True,True,0.0000000000,0.0000000000,tie
S0035_R03,S0035,50,True,231.9456732497,10.3372757435,True,231.9456732497,3.8950202465,True,True,True,0.0000000000,0.0000000000,tie
S0035_R04,S0035,50,True,195.6389942976,11.9171507359,True,195.6389942976,6.1809496880,True,True,True,0.0000000000,0.0000000000,tie
S0035_R05,S0035,50,True,234.3514436105,7.0432665348,True,246.2825919094,7.0746288300,True,True,True,-11.9311482989,4.8444951819,nils_r
S0035_R06,S0035,50,True,192.3667257342,15.9932811260,True,241.3449366563,7.7417366505,True,True,True,-48.9782109221,20.2938630496,nils_r
S0035_R07,S0035,50,True,277.0890687390,10.0815923214,True,242.5377827307,10.0543038845,True,True,True,34.5512860083,-14.2457334355,nils
S0035_R08,S0035,50,True,217.9799776704,23.3513035774,True,217.9799776704,7.3411126137,True,True,True,0.0000000000,0.0000000000,tie
S0035_R09,S0035,50,True,250.2312309594,21.0502376556,True,250.2312309594,9.5302691460,True,True,True,0.0000000000,0.0000000000,tie
S0035_R10,S0035,50,True,268.5406236308,16.9998612404,True,268.5406236308,9.8928668499,True,True,True,0.0000000000,0.0000000000,tie
S0036_R01,S0036,50,True,40831.1932632442,8.4988675117,True,40831.1932632442,2.3861505985,True,True,True,0.0000000000,0.0000000000,tie
S0036_R02,S0036,50,True,16767.5672436927,7.0999500751,True,17511.9985675511,0.9987013340,True,True,True,-744.4313238584,4.2509786703,nils_r
S0036_R03,S0036,50,True,56985.9196451161,14.6911540031,True,67707.6141150716,8.6690208912,True,True,True,-10721.6944699555,15.8352861936,nils_r
S0036_R04,S0036,50,True,53813.7047767081,3.5668668747,True,56419.9574805925,1.1538724899,True,True,True,-2606.2527038844,4.6193808366,nils_r
S0036_R05,S0036,50,True,126817.9977306252,6.1087334156,True,97821.4343421272,1.1923735142,True,True,True,28996.5633884980,-29.6423412553,nils
S0036_R06,S0036,50,True,48535.3018320698,4.6945762634,True,38807.7053080323,1.8986685276,True,True,True,9727.5965240375,-25.0661471654,nils
S0036_R07,S0036,50,True,83079.6863936575,8.4524633884,True,83079.6863936575,6.7801542282,True,True,True,0.0000000000,0.0000000000,tie
S0036_R08,S0036,50,True,39133.7139400235,2.1065022945,True,39133.7139400235,1.3685610294,True,True,True,0.0000000000,0.0000000000,tie
S0036_R09,S0036,50,True,35679.9013750437,8.8667647839,True,35679.9013750437,1.3764102459,True,True,True,0.0000000000,0.0000000000,tie
S0036_R10,S0036,50,True,58447.4133733468,11.8346829414,True,26929.7546728642,1.5454890728,True,True,True,31517.6587004826,-117.0365607981,nils
S0037_R01,S0037,50,True,1573.7337110026,11.9233477116,True,1090.0033998078,3.4809837341,True,True,True,483.7303111948,-44.3787892111,nils
S0037_R02,S0037,50,True,1014.6280667723,14.0757205486,True,1014.6280667723,6.2658941746,True,True,True,0.0000000000,0.0000000000,tie
S0037_R03,S0037,50,True,20772.6870133877,14.2774708271,True,20772.8957707826,6.3993525505,True,True,True,-0.2087573949,0.0010049509,nils_r
S0037_R04,S0037,50,True,20426.0600354563,11.6646687984,True,25112.7991667107,6.3110322952,True,True,True,-4686.7391312544,18.6627508154,nils_r
S0037_R05,S0037,50,True,12456.1780828088,8.9645130634,True,10746.5907155006,5.4929609299,True,True,True,1709.5873673082,-15.9081834655,nils
S0037_R06,S0037,50,True,3764.1019309874,14.7450330257,True,4177.1024858924,5.1330475807,True,True,True,-413.0005549050,9.8872497455,nils_r
S0037_R07,S0037,50,True,8447.5547565439,16.0282373428,True,8556.9973596092,6.1364312172,True,True,True,-109.4426030653,1.2789837190,nils_r
S0037_R08,S0037,50,True,6396.8131150127,9.7997941971,True,9038.7303713809,5.6062366962,True,True,True,-2641.9172563682,29.2288534763,nils_r
S0037_R09,S0037,50,True,11726.5240289837,8.1196789742,True,11726.5240289837,3.2196259499,True,True,True,0.0000000000,0.0000000000,tie
S0037_R10,S0037,50,True,292.9951192481,8.3157856464,True,294.5577415752,6.1336174011,True,True,True,-1.5626223271,0.5304977960,nils_r
S0038_R01,S0038,50,True,9151.1121642350,5.8846344948,True,8535.3765334040,2.8008525372,True,True,True,615.7356308310,-7.2139246397,nils
S0038_R02,S0038,50,True,26866.4710003121,8.3895204067,True,26866.4710003121,1.7044084072,True,True,True,0.0000000000,0.0000000000,tie
S0038_R03,S0038,50,True,4080.9719383131,3.0807337761,True,3877.5102689406,1.8286094666,True,True,True,203.4616693725,-5.2472245142,nils
S0038_R04,S0038,50,True,8478.2547908230,6.7899711132,True,8478.2547908230,1.4477093220,True,True,True,0.0000000000,0.0000000000,tie
S0038_R05,S0038,50,True,7522.2814760378,4.0216166973,True,8195.9644283723,2.2662475109,True,True,True,-673.6829523345,8.2196910226,nils_r
S0038_R06,S0038,50,True,7361.3812255671,2.2573423386,True,3228.3838082831,3.0938518047,True,True,True,4132.9974172840,-128.0206339370,nils
S0038_R07,S0038,50,True,14649.8151696908,4.4464499950,True,16410.7053542213,4.5727109909,True,True,True,-1760.8901845305,10.7301310122,nils_r
S0038_R08,S0038,50,True,19486.7261154056,2.4528486729,True,19486.7261154056,3.5603308678,True,True,True,0.0000000000,0.0000000000,tie
S0038_R09,S0038,50,True,16193.0512239570,5.7466821671,True,16193.0512239570,6.0899024010,True,True,True,0.0000000000,0.0000000000,tie
S0038_R10,S0038,50,True,20861.4716318904,8.9084622860,True,22822.8768134347,3.7143676281,True,True,True,-1961.4051815443,8.5940313203,nils_r
S0039_R01,S0039,50,True,3079.1901929680,5.0050911903,True,3079.1901929680,3.5177886486,True,True,True,0.0000000000,0.0000000000,tie
S0039_R02,S0039,50,True,2044.7858442495,8.8136615753,True,3492.9141674826,1.5605897903,True,True,True,-1448.1283232331,41.4590297327,nils_r
S0039_R03,S0039,50,True,3901.5127411743,10.2088055611,True,3901.5127411743,4.2413427830,True,True,True,0.0000000000,0.0000000000,tie
S0039_R04,S0039,50,True,3478.8834804926,9.3539464474,True,4556.6802819710,3.4836900234,True,True,True,-1077.7968014784,23.6531144338,nils_r
S0039_R05,S0039,50,True,8453.9979496907,6.6831359863,True,5666.9291136101,5.2613737583,True,True,True,2787.0688360806,-49.1812899051,nils
S0039_R06,S0039,50,True,1564.0409109429,11.6950511932,True,1564.0409109429,6.9334630966,True,True,True,0.0000000000,0.0000000000,tie
S0039_R07,S0039,50,True,1645.8100154027,5.8059077263,True,1645.8100154027,3.8334729671,True,True,True,0.0000000000,0.0000000000,tie
