rho_selected,plan_y_json,plan_z_json,plan_w_json,segment_index,rho_start,rho_end,source_state,target_state,value_slope,value_start,value_end,terminal_radius,terminal_value,profile_value_at_selected_rho,fixed_y_objective,profile_match_error,interpretation
0.2,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373813, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423041, 0.0, 82.59850285769473]",16,0.0363735905312126,0.04650000000000002,intact,fail__corr_nanao_anamizu__corr_anamizu_suzu,319.55063706490114,923.6974739336305,926.9333745305615,0.44756386225407363,941.9359199358662,941.4908148781016,941.4908148781016,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.2,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373813, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423041, 0.0, 82.59850285769473]",17,0.04650000000000002,0.047143710836984716,intact,fail__corr_kanazawa_nanao__corr_anamizu_wajima__corr_anamizu_noto__corr_anamizu_suzu,222.75060348198258,926.9333745305615,927.0767615079677,0.44756386225407363,941.9359199358662,941.4908148781016,941.4908148781016,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.2,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373813, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423041, 0.0, 82.59850285769473]",18,0.047143710836984716,0.04821257528420761,intact,fail__corr_kanazawa_nanao__corr_anamizu_wajima__corr_anamizu_noto,222.75060348198258,927.0767615079677,927.3148517086271,0.44756386225407363,941.9359199358662,941.4908148781016,941.4908148781016,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.2,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373813, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423041, 0.0, 82.59850285769473]",19,0.04821257528420761,0.050529254334975786,intact,fail__corr_kanazawa_nanao__corr_anamizu_wajima,220.05369295325,927.3148517086271,927.8246454891361,0.44756386225407363,941.9359199358662,941.4908148781016,941.4908148781016,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.2,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373813, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423041, 0.0, 82.59850285769473]",20,0.050529254334975786,0.05192444660156252,intact,fail__corr_kanazawa_nanao__corr_anamizu_wajima__corr_anamizu_suzu,220.05369295325,927.8246454891361,928.1316626997783,0.44756386225407363,941.9359199358662,941.4908148781016,941.4908148781016,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.2,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373813, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423041, 0.0, 82.59850285769473]",21,0.05192444660156252,0.057433288567298915,intact,fail__corr_anamizu_wajima__corr_anamizu_noto__corr_anamizu_suzu,193.89621051521226,928.1316626997783,929.1998062812618,0.44756386225407363,941.9359199358662,941.4908148781016,941.4908148781016,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.2,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373813, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423041, 0.0, 82.59850285769473]",22,0.057433288567298915,0.0665805717637835,intact,fail__corr_anamizu_wajima__corr_anamizu_noto,193.89621051521226,929.1998062812618,930.9734298295696,0.44756386225407363,941.9359199358662,941.4908148781016,941.4908148781016,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.2,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373813, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423041, 0.0, 82.59850285769473]",23,0.0665805717637835,0.08640658375978402,intact,fail__corr_anamizu_wajima,191.19929998647967,930.9734298295696,934.7641494447284,0.44756386225407363,941.9359199358662,941.4908148781016,941.4908148781016,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.2,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373813, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423041, 0.0, 82.59850285769473]",24,0.08640658375978402,0.09834656250000001,intact,fail__corr_anamizu_wajima__corr_anamizu_suzu,191.19929998647967,934.7641494447284,937.0470650217112,0.44756386225407363,941.9359199358662,941.4908148781016,941.4908148781016,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.2,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373813, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423041, 0.0, 82.59850285769473]",25,0.09834656250000001,0.11693497524308324,intact,fail__corr_kanazawa_nanao__corr_anamizu_noto,48.19664368242002,937.0470650217112,937.9429641273114,0.44756386225407363,941.9359199358662,941.4908148781016,941.4908148781016,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.2,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373813, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423041, 0.0, 82.59850285769473]",26,0.11693497524308324,0.1281296246265067,intact,fail__corr_kanazawa_nanao__corr_anamizu_noto__corr_anamizu_suzu,48.19664368242002,937.9429641273114,938.4825086547938,0.44756386225407363,941.9359199358662,941.4908148781016,941.4908148781016,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.2,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373813, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423041, 0.0, 82.59850285769473]",27,0.1281296246265067,0.15239314071094037,intact,fail__corr_kanazawa_nanao__corr_anamizu_suzu,46.39870332993178,938.4825086547938,939.6083043393365,0.44756386225407363,941.9359199358662,941.4908148781016,941.4908148781016,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.2,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373813, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423041, 0.0, 82.59850285769473]",28,0.15239314071094037,0.1926820533984375,intact,fail__corr_kanazawa_nanao,46.39870332993155,939.6083043393365,941.4776576466093,0.44756386225407363,941.9359199358662,941.4908148781016,941.4908148781016,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.2,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373813, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423041, 0.0, 82.59850285769473]",29,0.1926820533984375,0.28848524758417504,intact,fail__corr_anamizu_noto__corr_anamizu_suzu,1.7979403524886948,941.4776576466093,941.6499060753331,0.44756386225407363,941.9359199358662,941.4908148781016,941.4908148781016,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.2,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373813, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423041, 0.0, 82.59850285769473]",30,0.28848524758417504,0.3447903005741242,intact,fail__corr_anamizu_noto,1.7979403524886948,941.6499060753331,941.7511392021528,0.44756386225407363,941.9359199358662,941.4908148781016,941.4908148781016,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.2,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373813, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423041, 0.0, 82.59850285769473]",31,0.3447903005741242,0.44756386225407363,fail__corr_anamizu_suzu,fail__corr_anamizu_noto,1.7979403524886948,941.7511392021528,941.9359199358662,0.44756386225407363,941.9359199358662,941.4908148781016,941.4908148781016,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.25,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.3846850840237371, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423042, 0.0, 82.59850285769602]",1,0.0,5.2126058516900515e-05,fail__corr_anamizu_suzu,fail__corr_kanazawa_nanao__corr_nanao_anamizu__corr_anamizu_wajima__corr_anamizu_noto,496.651517378466,911.5332829583554,911.5591714444128,0.44756386225407363,941.9359199358648,941.5807118957248,941.5807118957248,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.25,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.3846850840237371, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423042, 0.0, 82.59850285769602]",2,5.2126058516900515e-05,8.351835418526787e-05,fail__corr_anamizu_suzu,fail__corr_kanazawa_nanao__corr_nanao_anamizu__corr_anamizu_wajima__corr_anamizu_noto__corr_anamizu_suzu,496.65151737846577,911.5591714444128,911.5747624756905,0.44756386225407363,941.9359199358648,941.5807118957248,941.5807118957248,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.25,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.3846850840237371, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423042, 0.0, 82.59850285769602]",3,8.351835418526787e-05,0.00019649745839158165,fail__corr_anamizu_suzu,fail__corr_kanazawa_nanao__corr_nanao_anamizu__corr_anamizu_wajima,494.8161199353008,911.5747624756905,911.6306663576676,0.44756386225407363,941.9359199358648,941.5807118957248,941.5807118957248,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.25,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.3846850840237371, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423042, 0.0, 82.59850285769602]",4,0.00019649745839158165,0.00026453777343750005,fail__corr_anamizu_suzu,fail__corr_kanazawa_nanao__corr_nanao_anamizu__corr_anamizu_wajima__corr_anamizu_suzu,494.81611993530055,911.6306663576676,911.6643338023578,0.44756386225407363,941.9359199358648,941.5807118957248,941.5807118957248,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.25,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.3846850840237371, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423042, 0.0, 82.59850285769602]",5,0.00026453777343750005,0.00071062971747162,fail__corr_anamizu_suzu,fail__corr_nanao_anamizu__corr_anamizu_wajima__corr_anamizu_noto,473.5832655308691,911.6643338023578,911.8755954819404,0.44756386225407363,941.9359199358648,941.5807118957248,941.5807118957248,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.25,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.3846850840237371, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423042, 0.0, 82.59850285769602]",6,0.00071062971747162,0.0009792832585379468,fail__corr_anamizu_suzu,fail__corr_nanao_anamizu__corr_anamizu_wajima__corr_anamizu_noto__corr_anamizu_suzu,473.58326553086886,911.8755954819404,912.002825303215,0.44756386225407363,941.9359199358648,941.5807118957248,941.5807118957248,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.25,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.3846850840237371, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423042, 0.0, 82.59850285769602]",7,0.0009792832585379468,0.0019461522232091842,fail__corr_anamizu_suzu,fail__corr_nanao_anamizu__corr_anamizu_wajima,471.4856684529659,912.002825303215,912.4586901633294,0.44756386225407363,941.9359199358648,941.5807118957248,941.5807118957248,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.25,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.3846850840237371, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423042, 0.0, 82.59850285769602]",8,0.0019461522232091842,0.0025284375000000007,fail__corr_anamizu_suzu,fail__corr_nanao_anamizu__corr_anamizu_wajima__corr_anamizu_suzu,471.4856684529659,912.4586901633294,912.7332293262874,0.44756386225407363,941.9359199358648,941.5807118957248,941.5807118957248,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.25,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.3846850840237371, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423042, 0.0, 82.59850285769602]",9,0.0025284375000000007,0.0034349515981157534,fail__corr_anamizu_suzu,fail__corr_kanazawa_nanao__corr_nanao_anamizu__corr_anamizu_noto,349.341457298593,912.7332293262874,913.0499122823849,0.44756386225407363,941.9359199358648,941.5807118957248,941.5807118957248,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.25,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.3846850840237371, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423042, 0.0, 82.59850285769602]",10,0.0034349515981157534,0.0039808888779575904,fail__corr_anamizu_suzu,fail__corr_kanazawa_nanao__corr_nanao_anamizu__corr_anamizu_noto__corr_anamizu_suzu,349.34145729859256,913.0499122823849,913.2406308073184,0.44756386225407363,941.9359199358648,941.5807118957248,941.5807118957248,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.25,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.3846850840237371, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423042, 0.0, 82.59850285769602]",11,0.0039808888779575904,0.00594568640283291,fail__corr_anamizu_suzu,fail__corr_kanazawa_nanao__corr_nanao_anamizu,348.4050300316719,913.2406308073184,913.9251761479787,0.44756386225407363,941.9359199358648,941.5807118957248,941.5807118957248,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.25,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.3846850840237371, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423042, 0.0, 82.59850285769602]",12,0.00594568640283291,0.007128962226562502,fail__corr_anamizu_suzu,fail__corr_kanazawa_nanao__corr_nanao_anamizu__corr_anamizu_suzu,348.4050300316717,913.9251761479787,914.337435396881,0.44756386225407363,941.9359199358648,941.5807118957248,941.5807118957248,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.25,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.3846850840237371, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423042, 0.0, 82.59850285769602]",13,0.007128962226562502,0.01488686005786852,fail__corr_anamizu_suzu,fail__corr_nanao_anamizu__corr_anamizu_noto,320.74926396656065,914.337435396881,916.8257754162001,0.44756386225407363,941.9359199358648,941.5807118957248,941.5807118957248,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.25,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.3846850840237371, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423042, 0.0, 82.59850285769602]",14,0.01488686005786852,0.01955896129503349,fail__corr_anamizu_suzu,fail__corr_nanao_anamizu__corr_anamizu_noto__corr_anamizu_suzu,320.7492639665602,916.8257754162001,918.324348449198,0.44756386225407363,941.9359199358648,941.5807118957248,941.5807118957248,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.25,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.3846850840237371, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423042, 0.0, 82.59850285769602]",15,0.01955896129503349,0.0363735905312126,fail__corr_anamizu_suzu,fail__corr_nanao_anamizu,319.5506370649016,918.324348449198,923.6974739336292,0.44756386225407363,941.9359199358648,941.5807118957248,941.5807118957248,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.25,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.3846850840237371, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423042, 0.0, 82.59850285769602]",16,0.0363735905312126,0.04650000000000002,fail__corr_anamizu_suzu,fail__corr_nanao_anamizu__corr_anamizu_suzu,319.55063706490137,923.6974739336292,926.9333745305603,0.44756386225407363,941.9359199358648,941.5807118957248,941.5807118957248,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.25,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.3846850840237371, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423042, 0.0, 82.59850285769602]",17,0.04650000000000002,0.047143710836984716,fail__corr_anamizu_suzu,fail__corr_kanazawa_nanao__corr_anamizu_wajima__corr_anamizu_noto__corr_anamizu_suzu,222.75060348198258,926.9333745305603,927.0767615079665,0.44756386225407363,941.9359199358648,941.5807118957248,941.5807118957248,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.25,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.3846850840237371, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423042, 0.0, 82.59850285769602]",18,0.047143710836984716,0.04821257528420761,fail__corr_anamizu_suzu,fail__corr_kanazawa_nanao__corr_anamizu_wajima__corr_anamizu_noto,222.75060348198258,927.0767615079665,927.3148517086258,0.44756386225407363,941.9359199358648,941.5807118957248,941.5807118957248,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.25,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.3846850840237371, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423042, 0.0, 82.59850285769602]",19,0.04821257528420761,0.050529254334975786,fail__corr_anamizu_suzu,fail__corr_kanazawa_nanao__corr_anamizu_wajima,220.05369295325022,927.3148517086258,927.8246454891348,0.44756386225407363,941.9359199358648,941.5807118957248,941.5807118957248,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.25,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.3846850840237371, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423042, 0.0, 82.59850285769602]",20,0.050529254334975786,0.05192444660156252,fail__corr_anamizu_suzu,fail__corr_kanazawa_nanao__corr_anamizu_wajima__corr_anamizu_suzu,220.05369295325,927.8246454891348,928.131662699777,0.44756386225407363,941.9359199358648,941.5807118957248,941.5807118957248,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.25,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.3846850840237371, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423042, 0.0, 82.59850285769602]",21,0.05192444660156252,0.057433288567298915,fail__corr_anamizu_suzu,fail__corr_anamizu_wajima__corr_anamizu_noto__corr_anamizu_suzu,193.89621051521226,928.131662699777,929.1998062812605,0.44756386225407363,941.9359199358648,941.5807118957248,941.5807118957248,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.25,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.3846850840237371, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423042, 0.0, 82.59850285769602]",22,0.057433288567298915,0.0665805717637835,fail__corr_anamizu_suzu,fail__corr_anamizu_wajima__corr_anamizu_noto,193.89621051521226,929.1998062812605,930.9734298295683,0.44756386225407363,941.9359199358648,941.5807118957248,941.5807118957248,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.25,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.3846850840237371, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423042, 0.0, 82.59850285769602]",23,0.0665805717637835,0.08640658375978402,fail__corr_anamizu_suzu,fail__corr_anamizu_wajima,191.1992999864799,930.9734298295683,934.7641494447272,0.44756386225407363,941.9359199358648,941.5807118957248,941.5807118957248,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.25,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.3846850840237371, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423042, 0.0, 82.59850285769602]",24,0.08640658375978402,0.09834656250000001,fail__corr_anamizu_suzu,fail__corr_anamizu_wajima__corr_anamizu_suzu,191.19929998647967,934.7641494447272,937.04706502171,0.44756386225407363,941.9359199358648,941.5807118957248,941.5807118957248,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.25,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.3846850840237371, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423042, 0.0, 82.59850285769602]",25,0.09834656250000001,0.11693497524308324,fail__corr_anamizu_suzu,fail__corr_kanazawa_nanao__corr_anamizu_noto,48.19664368242002,937.04706502171,937.9429641273101,0.44756386225407363,941.9359199358648,941.5807118957248,941.5807118957248,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.25,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.3846850840237371, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423042, 0.0, 82.59850285769602]",26,0.11693497524308324,0.1281296246265067,fail__corr_anamizu_suzu,fail__corr_kanazawa_nanao__corr_anamizu_noto__corr_anamizu_suzu,48.19664368242002,937.9429641273101,938.4825086547926,0.44756386225407363,941.9359199358648,941.5807118957248,941.5807118957248,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.25,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.3846850840237371, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423042, 0.0, 82.59850285769602]",27,0.1281296246265067,0.16841853731400383,fail__corr_anamizu_suzu,fail__corr_kanazawa_nanao,46.39870332993178,938.4825086547926,940.3518619620653,0.44756386225407363,941.9359199358648,941.5807118957248,941.5807118957248,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.25,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.3846850840237371, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423042, 0.0, 82.59850285769602]",28,0.16841853731400383,0.1926820533984375,fail__corr_anamizu_suzu,fail__corr_kanazawa_nanao__corr_anamizu_suzu,46.39870332993178,940.3518619620653,941.477657646608,0.44756386225407363,941.9359199358648,941.5807118957248,941.5807118957248,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.25,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.3846850840237371, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423042, 0.0, 82.59850285769602]",29,0.1926820533984375,0.20764583717180207,fail__corr_anamizu_suzu,fail__corr_anamizu_noto,1.7979403524886948,941.477657646608,941.5045616372801,0.44756386225407363,941.9359199358648,941.5807118957248,941.5807118957248,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.25,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.3846850840237371, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423042, 0.0, 82.59850285769602]",30,0.20764583717180207,0.3517606680683361,intact,fail__corr_anamizu_noto,1.79794035248824,941.5045616372801,941.763671507141,0.44756386225407363,941.9359199358648,941.5807118957248,941.5807118957248,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.25,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.3846850840237371, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423042, 0.0, 82.59850285769602]",31,0.3517606680683361,0.44756386225407363,intact,fail__corr_anamizu_noto__corr_anamizu_suzu,1.7979403524880126,941.763671507141,941.9359199358648,0.44756386225407363,941.9359199358648,941.5807118957248,941.5807118957248,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
