node_id,x,y,demand_kg,priority,lb,ub,service_time_min
1,10.052730463417117,12.001957091347784,0.836063144137114,low,0.0,239.8894058191833,0.816257845646688
2,8.953656762384878,9.93617497757561,1.8226158054044133,medium,0.12488995994605963,119.97225433760875,1.3800331349863257
3,5.578784266394747,7.598012953489521,2.8319356155506585,low,0.3076833477823235,239.9774034369182,0.9497233057443762
4,9.963265728690574,8.289158992066586,2.9456517082606455,low,0.0,239.93773746766257,1.353253929878083
5,11.722663084196734,10.064747162756253,2.4393614555538545,low,0.04526573337434669,240.0764304089213,0.7476356168726348
6,10.74799787276961,10.744391918045357,3.2852020395998607,high,0.0,59.93539542862194,1.3782219627535128
7,11.114511921450399,8.918250413897605,0.8765167448360183,low,0.0,240.08110586813976,1.4490186662970221
