node_id,x,y,demand_kg,priority,lb,ub,service_time_min
1,9.914326317233824,8.86816311244624,2.437060209503359,high,0.06943082630404704,60.02081804123808,1.1003743599380882
2,12.001720360243409,12.672617364528657,1.5028177470448738,low,0.04360956450208223,240.14698778775613,1.0384212838991305
3,9.26087067634603,9.319828705900417,0.5795077897701875,low,0.04818703876083027,239.78251362046447,0.7293401874382189
4,9.524281115587833,10.06122321049297,3.617431605005461,high,0.017543719211906842,60.032447335315965,1.371964346370769
5,11.060455911816156,10.555673881522843,3.728899039393001,high,0.0,60.1044535911339,1.1429915814747984
6,9.621445545025207,12.2407208265137,4.3784472243306,medium,0.0,120.05679969743484,1.331235249445531
7,8.918145781488189,9.92690802047196,1.0027124564613152,low,0.2901529009760316,240.03557704609636,0.9517961965975128
8,11.410469818350565,10.533795250029968,1.016622324963623,medium,0.13000419490737358,120.01383054356039,0.6356113653043945
