scenario_id,density_cap,response_profile,rho,tau,stage1_benchmark,objective_bound,stage2_service_lower,stage2_service_upper,stage2_objective,realized_sacrifice,realized_sacrifice_percent,selected_y_json,selected_z_json,selected_w_json,admissible_policy_count,service_tie_count,bisection_steps,bisection_resolution,maximum_oracle_gap
k2p00__lower_timely_credit,2.0,lower_timely_credit,0.0,0.001,1150.0838005007745,1151.233884301275,0.1650390625,0.16510009765625,1150.0838005007745,0.0,0.0,"[0.25,1.0,1.0,0.0,0.0]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,536.3479743223974,0.0,96.98202567760266]",1,1,14,0.0001,6.821210263296962e-13
k2p00__lower_timely_credit,2.0,lower_timely_credit,0.0,0.005,1150.0838005007745,1155.8342195032783,0.1650390625,0.16510009765625,1150.0838005007745,0.0,0.0,"[0.25,1.0,1.0,0.0,0.0]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,536.3479743223974,0.0,96.98202567760266]",5,5,14,0.0001,9.094947017729282e-13
k2p00__lower_timely_credit,2.0,lower_timely_credit,0.1,0.0,1237.8382056764005,1237.8382156764005,0.1650390625,0.16510009765625,1237.8382056764005,0.0,0.0,"[0.25,1.0,1.0,0.0,0.0]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,536.347974322396,0.0,96.98202567760403]",1,1,14,0.0001,6.821210263296962e-13
k2p00__lower_timely_credit,2.0,lower_timely_credit,0.1,0.001,1237.8382056764005,1239.0760438820769,0.1650390625,0.16510009765625,1237.8382056764005,0.0,0.0,"[0.25,1.0,1.0,0.0,0.0]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,536.347974322396,0.0,96.98202567760403]",1,1,14,0.0001,6.821210263296962e-13
k2p00__lower_timely_credit,2.0,lower_timely_credit,0.1,0.005,1237.8382056764005,1244.0273967047824,0.206298828125,0.20635986328125,1239.9575601774145,2.1193545010139587,0.1712141773694782,"[0.0,1.0,1.0,0.0,0.25]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,436.66442378186036,99.68355054053711,96.98202567760256]",5,1,14,0.0001,9.094947017729282e-13
k2p00__lower_timely_credit,2.0,lower_timely_credit,0.125,0.0,1252.5288857459932,1252.5288957459932,0.2540283203125,0.25408935546875,1252.5288857459932,0.0,0.0,"[0.0,1.0,1.0,0.0,0.25]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,307.34311615310213,229.0048581692949,96.98202567760299]",1,1,14,0.0001,0.0
k2p00__lower_timely_credit,2.0,lower_timely_credit,0.125,0.001,1252.5288857459932,1253.7814146317392,0.2540283203125,0.25408935546875,1252.5288857459932,0.0,0.0,"[0.0,1.0,1.0,0.0,0.25]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,307.34311615310213,229.0048581692949,96.98202567760299]",2,1,14,0.0001,2.2737367544323206e-13
k2p00__lower_timely_credit,2.0,lower_timely_credit,0.125,0.005,1252.5288857459932,1258.791530174723,0.2540283203125,0.25408935546875,1252.5288857459932,0.0,0.0,"[0.0,1.0,1.0,0.0,0.25]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,307.34311615310213,229.0048581692949,96.98202567760299]",5,1,14,0.0001,9.094947017729282e-13
k2p00__lower_timely_credit,2.0,lower_timely_credit,0.25,0.0,1300.8269240067386,1300.8269340067386,0.24884033203125,0.2489013671875,1300.8269240067386,0.0,0.0,"[0.0,1.0,1.0,0.0,0.25]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,273.70682091639736,262.64115340600034,96.98202567760231]",1,1,14,0.0001,4.547473508864641e-13
k2p00__lower_timely_credit,2.0,lower_timely_credit,0.25,0.001,1300.8269240067386,1302.1277509307452,0.24884033203125,0.2489013671875,1300.8269240067386,0.0,0.0,"[0.0,1.0,1.0,0.0,0.25]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,273.70682091639736,262.64115340600034,96.98202567760231]",1,1,14,0.0001,4.547473508864641e-13
k2p00__lower_timely_credit,2.0,lower_timely_credit,0.25,0.005,1300.8269240067386,1307.3310586267721,0.24884033203125,0.2489013671875,1300.8269240067386,0.0,0.0,"[0.0,1.0,1.0,0.0,0.25]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,273.70682091639736,262.64115340600034,96.98202567760231]",5,5,14,0.0001,1.1368683772161603e-12
