instance,method,exact_obj,heur_obj,seed,size,feasible_exact,feasible_heur,comparison_valid_for_gap,gap_exact_minus_heur,gap_pct_vs_exact_raw,gap_pct_vs_exact_feasible_only,runtime_exact,runtime_heuristic,exact_available,exact_status,exact_solver_gap,exact_best_bound,exact_incumbent_objective,nils_restarts,nils_feasible_starts,nils_selected_feasible,heur_drone_served_customers,heur_drone_arcs,heur_reload_events,heur_battery_swaps,heur_nonempty_drone_routes,exact_drone_served_customers,exact_drone_arcs,exact_reload_events,exact_battery_swaps,exact_nonempty_drone_routes
small_10_01,exact,19.75131543139566,11.010063870448267,12027,10,True,True,True,-8.741251560947394,-44.25655390553257,-44.25655390553257,112.83055400848389,0.8880088329315186,True,2,0.0,19.75131543139566,19.75131543139566,20,20,True,10,11,0,0,1,10,12,0,0,2
