method_name,truck_travel_cost,drone_travel_cost,waiting_sync_cost,priority_tardiness_cost,objective_reported,total_truck_waiting_time,total_drone_waiting_time,delayed_rendezvous_events,component_sum,truck_cost_share_pct,drone_cost_share_pct,waiting_cost_share_pct,priority_tardiness_share_pct,feasibility_rate
nils,145.78251643378903,18.42479627774852,0.0,8585.926767713781,8750.134080425318,0.0,0.0,0.0,8750.13408042532,1.6660603722623522,0.2105658737157653,0.0,98.12337375402187,0.6791666666666667
truck_only,223.49450287034497,0.0,0.0,66358.68730205116,66582.1818049215,0.0,0.0,0.0,66582.1818049215,0.33566713617940513,0.0,0.0,99.66433286382059,0.6708333333333333
